top,jungle,mid,bot,support
Dr. Mundo,Annie,Twitch,Varus,Amumu
Dr. Mundo,Annie,Twitch,Varus,Blitzcrank
Dr. Mundo,Annie,Twitch,Varus,Braum
Dr. Mundo,Annie,Twitch,Varus,Leona
Dr. Mundo,Annie,Twitch,Varus,Maokai
Dr. Mundo,Annie,Twitch,Varus,Nautilus
Dr. Mundo,Annie,Twitch,Varus,Rell
Dr. Mundo,Annie,Twitch,Varus,Tahm Kench
Dr. Mundo,Annie,Vayne,Corki,Alistar
Dr. Mundo,Annie,Vayne,Corki,Amumu
Dr. Mundo,Annie,Vayne,Corki,Blitzcrank
Dr. Mundo,Annie,Vayne,Corki,Braum
Dr. Mundo,Annie,Vayne,Corki,Leona
Dr. Mundo,Annie,Vayne,Corki,Maokai
Dr. Mundo,Annie,Vayne,Corki,Nautilus
Dr. Mundo,Annie,Vayne,Corki,Rell
Dr. Mundo,Annie,Vayne,Corki,Tahm Kench
Dr. Mundo,Annie,Vayne,Ezreal,Alistar
Dr. Mundo,Annie,Vayne,Ezreal,Amumu
Dr. Mundo,Annie,Vayne,Ezreal,Blitzcrank
Dr. Mundo,Annie,Vayne,Ezreal,Braum
Dr. Mundo,Annie,Vayne,Ezreal,Leona
Dr. Mundo,Annie,Vayne,Ezreal,Maokai
Dr. Mundo,Annie,Vayne,Ezreal,Nautilus
Dr. Mundo,Annie,Vayne,Ezreal,Rell
Dr. Mundo,Annie,Vayne,Ezreal,Tahm Kench
Dr. Mundo,Annie,Vayne,Jhin,Alistar
Dr. Mundo,Annie,Vayne,Jhin,Amumu
Dr. Mundo,Annie,Vayne,Jhin,Blitzcrank
Dr. Mundo,Annie,Vayne,Jhin,Braum
Dr. Mundo,Annie,Vayne,Jhin,Leona
Dr. Mundo,Annie,Vayne,Jhin,Maokai
Dr. Mundo,Annie,Vayne,Jhin,Nautilus
Dr. Mundo,Annie,Vayne,Jhin,Rell
Dr. Mundo,Annie,Vayne,Jhin,Tahm Kench
Dr. Mundo,Annie,Vayne,Kai'Sa,Alistar
Dr. Mundo,Annie,Vayne,Kai'Sa,Amumu
Dr. Mundo,Annie,Vayne,Kai'Sa,Blitzcrank
Dr. Mundo,Annie,Vayne,Kai'Sa,Braum
Dr. Mundo,Annie,Vayne,Kai'Sa,Leona
Dr. Mundo,Annie,Vayne,Kai'Sa,Maokai
Dr. Mundo,Annie,Vayne,Kai'Sa,Nautilus
Dr. Mundo,Annie,Vayne,Kai'Sa,Rell
Dr. Mundo,Annie,Vayne,Kai'Sa,Tahm Kench
Dr. Mundo,Annie,Vayne,Kog'Maw,Alistar
Dr. Mundo,Annie,Vayne,Kog'Maw,Amumu
Dr. Mundo,Annie,Vayne,Kog'Maw,Blitzcrank
Dr. Mundo,Annie,Vayne,Kog'Maw,Braum
Dr. Mundo,Annie,Vayne,Kog'Maw,Leona
Dr. Mundo,Annie,Vayne,Kog'Maw,Maokai
Dr. Mundo,Annie,Vayne,Kog'Maw,Nautilus
Dr. Mundo,Annie,Vayne,Kog'Maw,Rell
Dr. Mundo,Annie,Vayne,Kog'Maw,Tahm Kench
Dr. Mundo,Annie,Vayne,Miss Fortune,Alistar
Dr. Mundo,Annie,Vayne,Miss Fortune,Amumu
Dr. Mundo,Annie,Vayne,Miss Fortune,Blitzcrank
Dr. Mundo,Annie,Vayne,Miss Fortune,Braum
Dr. Mundo,Annie,Vayne,Miss Fortune,Leona
Dr. Mundo,Annie,Vayne,Miss Fortune,Maokai
Dr. Mundo,Annie,Vayne,Miss Fortune,Nautilus
Dr. Mundo,Annie,Vayne,Miss Fortune,Rell
Dr. Mundo,Annie,Vayne,Miss Fortune,Tahm Kench
Dr. Mundo,Annie,Vayne,Smolder,Alistar
Dr. Mundo,Annie,Vayne,Smolder,Amumu
Dr. Mundo,Annie,Vayne,Smolder,Blitzcrank
Dr. Mundo,Annie,Vayne,Smolder,Braum
Dr. Mundo,Annie,Vayne,Smolder,Leona
Dr. Mundo,Annie,Vayne,Smolder,Maokai
Dr. Mundo,Annie,Vayne,Smolder,Nautilus
Dr. Mundo,Annie,Vayne,Smolder,Rell
Dr. Mundo,Annie,Vayne,Smolder,Tahm Kench
Dr. Mundo,Annie,Vayne,Teemo,Alistar
Dr. Mundo,Annie,Vayne,Teemo,Amumu
Dr. Mundo,Annie,Vayne,Teemo,Blitzcrank
Dr. Mundo,Annie,Vayne,Teemo,Braum
Dr. Mundo,Annie,Vayne,Teemo,Leona
Dr. Mundo,Annie,Vayne,Teemo,Maokai
Dr. Mundo,Annie,Vayne,Teemo,Nautilus
Dr. Mundo,Annie,Vayne,Teemo,Rell
Dr. Mundo,Annie,Vayne,Teemo,Tahm Kench
Dr. Mundo,Annie,Vayne,Varus,Alistar
Dr. Mundo,Annie,Vayne,Varus,Amumu
Dr. Mundo,Annie,Vayne,Varus,Blitzcrank
Dr. Mundo,Annie,Vayne,Varus,Braum
Dr. Mundo,Annie,Vayne,Varus,Leona
Dr. Mundo,Annie,Vayne,Varus,Maokai
Dr. Mundo,Annie,Vayne,Varus,Nautilus
Dr. Mundo,Annie,Vayne,Varus,Rell
Dr. Mundo,Annie,Vayne,Varus,Tahm Kench
Dr. Mundo,Brand,Akshan,Corki,Alistar
Dr. Mundo,Brand,Akshan,Corki,Amumu
Dr. Mundo,Brand,Akshan,Corki,Blitzcrank
Dr. Mundo,Brand,Akshan,Corki,Braum
Dr. Mundo,Brand,Akshan,Corki,Leona
Dr. Mundo,Brand,Akshan,Corki,Maokai
Dr. Mundo,Brand,Akshan,Corki,Nautilus
Dr. Mundo,Brand,Akshan,Corki,Rell
Dr. Mundo,Brand,Akshan,Corki,Tahm Kench
Dr. Mundo,Brand,Akshan,Ezreal,Alistar
Dr. Mundo,Brand,Akshan,Ezreal,Amumu
Dr. Mundo,Brand,Akshan,Ezreal,Blitzcrank
Dr. Mundo,Brand,Akshan,Ezreal,Braum
Dr. Mundo,Brand,Akshan,Ezreal,Leona
Dr. Mundo,Brand,Akshan,Ezreal,Maokai
Dr. Mundo,Brand,Akshan,Ezreal,Nautilus
Dr. Mundo,Brand,Akshan,Ezreal,Rell
Dr. Mundo,Brand,Akshan,Ezreal,Tahm Kench
Dr. Mundo,Brand,Akshan,Jhin,Alistar
Dr. Mundo,Brand,Akshan,Jhin,Amumu
Dr. Mundo,Brand,Akshan,Jhin,Blitzcrank
Dr. Mundo,Brand,Akshan,Jhin,Braum
Dr. Mundo,Brand,Akshan,Jhin,Leona
Dr. Mundo,Brand,Akshan,Jhin,Maokai
Dr. Mundo,Brand,Akshan,Jhin,Nautilus
Dr. Mundo,Brand,Akshan,Jhin,Rell
Dr. Mundo,Brand,Akshan,Jhin,Tahm Kench
Dr. Mundo,Brand,Akshan,Kai'Sa,Alistar
Dr. Mundo,Brand,Akshan,Kai'Sa,Amumu
Dr. Mundo,Brand,Akshan,Kai'Sa,Blitzcrank
Dr. Mundo,Brand,Akshan,Kai'Sa,Braum
Dr. Mundo,Brand,Akshan,Kai'Sa,Leona
Dr. Mundo,Brand,Akshan,Kai'Sa,Maokai
Dr. Mundo,Brand,Akshan,Kai'Sa,Nautilus
Dr. Mundo,Brand,Akshan,Kai'Sa,Rell
Dr. Mundo,Brand,Akshan,Kai'Sa,Tahm Kench
Dr. Mundo,Brand,Akshan,Kog'Maw,Alistar
Dr. Mundo,Brand,Akshan,Kog'Maw,Amumu
Dr. Mundo,Brand,Akshan,Kog'Maw,Blitzcrank
Dr. Mundo,Brand,Akshan,Kog'Maw,Braum
Dr. Mundo,Brand,Akshan,Kog'Maw,Leona
Dr. Mundo,Brand,Akshan,Kog'Maw,Maokai
Dr. Mundo,Brand,Akshan,Kog'Maw,Nautilus
Dr. Mundo,Brand,Akshan,Kog'Maw,Rell
Dr. Mundo,Brand,Akshan,Kog'Maw,Tahm Kench
Dr. Mundo,Brand,Akshan,Miss Fortune,Alistar
Dr. Mundo,Brand,Akshan,Miss Fortune,Amumu
Dr. Mundo,Brand,Akshan,Miss Fortune,Blitzcrank
Dr. Mundo,Brand,Akshan,Miss Fortune,Braum
Dr. Mundo,Brand,Akshan,Miss Fortune,Leona
Dr. Mundo,Brand,Akshan,Miss Fortune,Maokai
Dr. Mundo,Brand,Akshan,Miss Fortune,Nautilus
Dr. Mundo,Brand,Akshan,Miss Fortune,Rell
Dr. Mundo,Brand,Akshan,Miss Fortune,Tahm Kench
Dr. Mundo,Brand,Akshan,Smolder,Alistar
Dr. Mundo,Brand,Akshan,Smolder,Amumu
Dr. Mundo,Brand,Akshan,Smolder,Blitzcrank
Dr. Mundo,Brand,Akshan,Smolder,Braum
Dr. Mundo,Brand,Akshan,Smolder,Leona
Dr. Mundo,Brand,Akshan,Smolder,Maokai
Dr. Mundo,Brand,Akshan,Smolder,Nautilus
Dr. Mundo,Brand,Akshan,Smolder,Rell
Dr. Mundo,Brand,Akshan,Smolder,Tahm Kench
Dr. Mundo,Brand,Akshan,Teemo,Alistar
Dr. Mundo,Brand,Akshan,Teemo,Amumu
Dr. Mundo,Brand,Akshan,Teemo,Blitzcrank
Dr. Mundo,Brand,Akshan,Teemo,Braum
Dr. Mundo,Brand,Akshan,Teemo,Leona
Dr. Mundo,Brand,Akshan,Teemo,Maokai
Dr. Mundo,Brand,Akshan,Teemo,Nautilus
Dr. Mundo,Brand,Akshan,Teemo,Rell
Dr. Mundo,Brand,Akshan,Teemo,Tahm Kench
Dr. Mundo,Brand,Akshan,Varus,Alistar
Dr. Mundo,Brand,Akshan,Varus,Amumu
Dr. Mundo,Brand,Akshan,Varus,Blitzcrank
Dr. Mundo,Brand,Akshan,Varus,Braum
Dr. Mundo,Brand,Akshan,Varus,Leona
Dr. Mundo,Brand,Akshan,Varus,Maokai
Dr. Mundo,Brand,Akshan,Varus,Nautilus
Dr. Mundo,Brand,Akshan,Varus,Rell
Dr. Mundo,Brand,Akshan,Varus,Tahm Kench
Dr. Mundo,Brand,Lucian,Corki,Alistar
Dr. Mundo,Brand,Lucian,Corki,Amumu
Dr. Mundo,Brand,Lucian,Corki,Blitzcrank
Dr. Mundo,Brand,Lucian,Corki,Braum
Dr. Mundo,Brand,Lucian,Corki,Leona
Dr. Mundo,Brand,Lucian,Corki,Maokai
Dr. Mundo,Brand,Lucian,Corki,Nautilus
Dr. Mundo,Brand,Lucian,Corki,Rell
Dr. Mundo,Brand,Lucian,Corki,Tahm Kench
Dr. Mundo,Brand,Lucian,Ezreal,Alistar
Dr. Mundo,Brand,Lucian,Ezreal,Amumu
Dr. Mundo,Brand,Lucian,Ezreal,Blitzcrank
Dr. Mundo,Brand,Lucian,Ezreal,Braum
Dr. Mundo,Brand,Lucian,Ezreal,Leona
Dr. Mundo,Brand,Lucian,Ezreal,Maokai
Dr. Mundo,Brand,Lucian,Ezreal,Nautilus
Dr. Mundo,Brand,Lucian,Ezreal,Rell
Dr. Mundo,Brand,Lucian,Ezreal,Tahm Kench
Dr. Mundo,Brand,Lucian,Jhin,Alistar
Dr. Mundo,Brand,Lucian,Jhin,Amumu
Dr. Mundo,Brand,Lucian,Jhin,Blitzcrank
Dr. Mundo,Brand,Lucian,Jhin,Braum
Dr. Mundo,Brand,Lucian,Jhin,Leona
Dr. Mundo,Brand,Lucian,Jhin,Maokai
Dr. Mundo,Brand,Lucian,Jhin,Nautilus
Dr. Mundo,Brand,Lucian,Jhin,Rell
Dr. Mundo,Brand,Lucian,Jhin,Tahm Kench
Dr. Mundo,Brand,Lucian,Kai'Sa,Alistar
Dr. Mundo,Brand,Lucian,Kai'Sa,Amumu
Dr. Mundo,Brand,Lucian,Kai'Sa,Blitzcrank
Dr. Mundo,Brand,Lucian,Kai'Sa,Braum
Dr. Mundo,Brand,Lucian,Kai'Sa,Leona
Dr. Mundo,Brand,Lucian,Kai'Sa,Maokai
Dr. Mundo,Brand,Lucian,Kai'Sa,Nautilus
Dr. Mundo,Brand,Lucian,Kai'Sa,Rell
Dr. Mundo,Brand,Lucian,Kai'Sa,Tahm Kench
Dr. Mundo,Brand,Lucian,Kog'Maw,Alistar
Dr. Mundo,Brand,Lucian,Kog'Maw,Amumu
Dr. Mundo,Brand,Lucian,Kog'Maw,Blitzcrank
Dr. Mundo,Brand,Lucian,Kog'Maw,Braum
Dr. Mundo,Brand,Lucian,Kog'Maw,Leona
Dr. Mundo,Brand,Lucian,Kog'Maw,Maokai
Dr. Mundo,Brand,Lucian,Kog'Maw,Nautilus
Dr. Mundo,Brand,Lucian,Kog'Maw,Rell
Dr. Mundo,Brand,Lucian,Kog'Maw,Tahm Kench
Dr. Mundo,Brand,Lucian,Miss Fortune,Alistar
Dr. Mundo,Brand,Lucian,Miss Fortune,Amumu
Dr. Mundo,Brand,Lucian,Miss Fortune,Blitzcrank
Dr. Mundo,Brand,Lucian,Miss Fortune,Braum
Dr. Mundo,Brand,Lucian,Miss Fortune,Leona
Dr. Mundo,Brand,Lucian,Miss Fortune,Maokai
Dr. Mundo,Brand,Lucian,Miss Fortune,Nautilus
Dr. Mundo,Brand,Lucian,Miss Fortune,Rell
Dr. Mundo,Brand,Lucian,Miss Fortune,Tahm Kench
Dr. Mundo,Brand,Lucian,Smolder,Alistar
Dr. Mundo,Brand,Lucian,Smolder,Amumu
Dr. Mundo,Brand,Lucian,Smolder,Blitzcrank
Dr. Mundo,Brand,Lucian,Smolder,Braum
Dr. Mundo,Brand,Lucian,Smolder,Leona
Dr. Mundo,Brand,Lucian,Smolder,Maokai
Dr. Mundo,Brand,Lucian,Smolder,Nautilus
Dr. Mundo,Brand,Lucian,Smolder,Rell
Dr. Mundo,Brand,Lucian,Smolder,Tahm Kench
Dr. Mundo,Brand,Lucian,Teemo,Alistar
Dr. Mundo,Brand,Lucian,Teemo,Amumu
Dr. Mundo,Brand,Lucian,Teemo,Blitzcrank
Dr. Mundo,Brand,Lucian,Teemo,Braum
Dr. Mundo,Brand,Lucian,Teemo,Leona
Dr. Mundo,Brand,Lucian,Teemo,Maokai
Dr. Mundo,Brand,Lucian,Teemo,Nautilus
Dr. Mundo,Brand,Lucian,Teemo,Rell
Dr. Mundo,Brand,Lucian,Teemo,Tahm Kench
Dr. Mundo,Brand,Lucian,Varus,Alistar
Dr. Mundo,Brand,Lucian,Varus,Amumu
Dr. Mundo,Brand,Lucian,Varus,Blitzcrank
Dr. Mundo,Brand,Lucian,Varus,Braum
Dr. Mundo,Brand,Lucian,Varus,Leona
Dr. Mundo,Brand,Lucian,Varus,Maokai
Dr. Mundo,Brand,Lucian,Varus,Nautilus
Dr. Mundo,Brand,Lucian,Varus,Rell
Dr. Mundo,Brand,Lucian,Varus,Tahm Kench
Dr. Mundo,Brand,Quinn,Corki,Alistar
Dr. Mundo,Brand,Quinn,Corki,Amumu
Dr. Mundo,Brand,Quinn,Corki,Blitzcrank
Dr. Mundo,Brand,Quinn,Corki,Braum
Dr. Mundo,Brand,Quinn,Corki,Leona
Dr. Mundo,Brand,Quinn,Corki,Maokai
Dr. Mundo,Brand,Quinn,Corki,Nautilus
Dr. Mundo,Brand,Quinn,Corki,Rell
Dr. Mundo,Brand,Quinn,Corki,Tahm Kench
Dr. Mundo,Brand,Quinn,Ezreal,Alistar
Dr. Mundo,Brand,Quinn,Ezreal,Amumu
Dr. Mundo,Brand,Quinn,Ezreal,Blitzcrank
Dr. Mundo,Brand,Quinn,Ezreal,Braum
Dr. Mundo,Brand,Quinn,Ezreal,Leona
Dr. Mundo,Brand,Quinn,Ezreal,Maokai
Dr. Mundo,Brand,Quinn,Ezreal,Nautilus
Dr. Mundo,Brand,Quinn,Ezreal,Rell
Dr. Mundo,Brand,Quinn,Ezreal,Tahm Kench
Dr. Mundo,Brand,Quinn,Jhin,Alistar
Dr. Mundo,Brand,Quinn,Jhin,Amumu
Dr. Mundo,Brand,Quinn,Jhin,Blitzcrank
Dr. Mundo,Brand,Quinn,Jhin,Braum
Dr. Mundo,Brand,Quinn,Jhin,Leona
Dr. Mundo,Brand,Quinn,Jhin,Maokai
Dr. Mundo,Brand,Quinn,Jhin,Nautilus
Dr. Mundo,Brand,Quinn,Jhin,Rell
Dr. Mundo,Brand,Quinn,Jhin,Tahm Kench
Dr. Mundo,Brand,Quinn,Kai'Sa,Alistar
Dr. Mundo,Brand,Quinn,Kai'Sa,Amumu
Dr. Mundo,Brand,Quinn,Kai'Sa,Blitzcrank
Dr. Mundo,Brand,Quinn,Kai'Sa,Braum
Dr. Mundo,Brand,Quinn,Kai'Sa,Leona
Dr. Mundo,Brand,Quinn,Kai'Sa,Maokai
Dr. Mundo,Brand,Quinn,Kai'Sa,Nautilus
Dr. Mundo,Brand,Quinn,Kai'Sa,Rell
Dr. Mundo,Brand,Quinn,Kai'Sa,Tahm Kench
Dr. Mundo,Brand,Quinn,Kog'Maw,Alistar
Dr. Mundo,Brand,Quinn,Kog'Maw,Amumu
Dr. Mundo,Brand,Quinn,Kog'Maw,Blitzcrank
Dr. Mundo,Brand,Quinn,Kog'Maw,Braum
Dr. Mundo,Brand,Quinn,Kog'Maw,Leona
Dr. Mundo,Brand,Quinn,Kog'Maw,Maokai
Dr. Mundo,Brand,Quinn,Kog'Maw,Nautilus
Dr. Mundo,Brand,Quinn,Kog'Maw,Rell
Dr. Mundo,Brand,Quinn,Kog'Maw,Tahm Kench
Dr. Mundo,Brand,Quinn,Miss Fortune,Alistar
Dr. Mundo,Brand,Quinn,Miss Fortune,Amumu
Dr. Mundo,Brand,Quinn,Miss Fortune,Blitzcrank
Dr. Mundo,Brand,Quinn,Miss Fortune,Braum
Dr. Mundo,Brand,Quinn,Miss Fortune,Leona
Dr. Mundo,Brand,Quinn,Miss Fortune,Maokai
Dr. Mundo,Brand,Quinn,Miss Fortune,Nautilus
Dr. Mundo,Brand,Quinn,Miss Fortune,Rell
Dr. Mundo,Brand,Quinn,Miss Fortune,Tahm Kench
Dr. Mundo,Brand,Quinn,Smolder,Alistar
Dr. Mundo,Brand,Quinn,Smolder,Amumu
Dr. Mundo,Brand,Quinn,Smolder,Blitzcrank
Dr. Mundo,Brand,Quinn,Smolder,Braum
Dr. Mundo,Brand,Quinn,Smolder,Leona
Dr. Mundo,Brand,Quinn,Smolder,Maokai
Dr. Mundo,Brand,Quinn,Smolder,Nautilus
Dr. Mundo,Brand,Quinn,Smolder,Rell
Dr. Mundo,Brand,Quinn,Smolder,Tahm Kench
Dr. Mundo,Brand,Quinn,Teemo,Alistar
Dr. Mundo,Brand,Quinn,Teemo,Amumu
Dr. Mundo,Brand,Quinn,Teemo,Blitzcrank
Dr. Mundo,Brand,Quinn,Teemo,Braum
Dr. Mundo,Brand,Quinn,Teemo,Leona
Dr. Mundo,Brand,Quinn,Teemo,Maokai
Dr. Mundo,Brand,Quinn,Teemo,Nautilus
Dr. Mundo,Brand,Quinn,Teemo,Rell
Dr. Mundo,Brand,Quinn,Teemo,Tahm Kench
Dr. Mundo,Brand,Quinn,Varus,Alistar
Dr. Mundo,Brand,Quinn,Varus,Amumu
Dr. Mundo,Brand,Quinn,Varus,Blitzcrank
Dr. Mundo,Brand,Quinn,Varus,Braum
Dr. Mundo,Brand,Quinn,Varus,Leona
Dr. Mundo,Brand,Quinn,Varus,Maokai
Dr. Mundo,Brand,Quinn,Varus,Nautilus
Dr. Mundo,Brand,Quinn,Varus,Rell
Dr. Mundo,Brand,Quinn,Varus,Tahm Kench
Dr. Mundo,Brand,Samira,Corki,Alistar
Dr. Mundo,Brand,Samira,Corki,Amumu
Dr. Mundo,Brand,Samira,Corki,Blitzcrank
Dr. Mundo,Brand,Samira,Corki,Braum
Dr. Mundo,Brand,Samira,Corki,Leona
Dr. Mundo,Brand,Samira,Corki,Maokai
Dr. Mundo,Brand,Samira,Corki,Nautilus
Dr. Mundo,Brand,Samira,Corki,Rell
Dr. Mundo,Brand,Samira,Corki,Tahm Kench
Dr. Mundo,Brand,Samira,Ezreal,Alistar
Dr. Mundo,Brand,Samira,Ezreal,Amumu
Dr. Mundo,Brand,Samira,Ezreal,Blitzcrank
Dr. Mundo,Brand,Samira,Ezreal,Braum
Dr. Mundo,Brand,Samira,Ezreal,Leona
Dr. Mundo,Brand,Samira,Ezreal,Maokai
Dr. Mundo,Brand,Samira,Ezreal,Nautilus
Dr. Mundo,Brand,Samira,Ezreal,Rell
Dr. Mundo,Brand,Samira,Ezreal,Tahm Kench
Dr. Mundo,Brand,Samira,Jhin,Alistar
Dr. Mundo,Brand,Samira,Jhin,Amumu
Dr. Mundo,Brand,Samira,Jhin,Blitzcrank
Dr. Mundo,Brand,Samira,Jhin,Braum
Dr. Mundo,Brand,Samira,Jhin,Leona
Dr. Mundo,Brand,Samira,Jhin,Maokai
Dr. Mundo,Brand,Samira,Jhin,Nautilus
Dr. Mundo,Brand,Samira,Jhin,Rell
Dr. Mundo,Brand,Samira,Jhin,Tahm Kench
Dr. Mundo,Brand,Samira,Kai'Sa,Alistar
Dr. Mundo,Brand,Samira,Kai'Sa,Amumu
Dr. Mundo,Brand,Samira,Kai'Sa,Blitzcrank
Dr. Mundo,Brand,Samira,Kai'Sa,Braum
Dr. Mundo,Brand,Samira,Kai'Sa,Leona
Dr. Mundo,Brand,Samira,Kai'Sa,Maokai
Dr. Mundo,Brand,Samira,Kai'Sa,Nautilus
Dr. Mundo,Brand,Samira,Kai'Sa,Rell
Dr. Mundo,Brand,Samira,Kai'Sa,Tahm Kench
Dr. Mundo,Brand,Samira,Kog'Maw,Alistar
Dr. Mundo,Brand,Samira,Kog'Maw,Amumu
Dr. Mundo,Brand,Samira,Kog'Maw,Blitzcrank
Dr. Mundo,Brand,Samira,Kog'Maw,Braum
Dr. Mundo,Brand,Samira,Kog'Maw,Leona
Dr. Mundo,Brand,Samira,Kog'Maw,Maokai
Dr. Mundo,Brand,Samira,Kog'Maw,Nautilus
Dr. Mundo,Brand,Samira,Kog'Maw,Rell
Dr. Mundo,Brand,Samira,Kog'Maw,Tahm Kench
Dr. Mundo,Brand,Samira,Miss Fortune,Alistar
Dr. Mundo,Brand,Samira,Miss Fortune,Amumu
Dr. Mundo,Brand,Samira,Miss Fortune,Blitzcrank
Dr. Mundo,Brand,Samira,Miss Fortune,Braum
Dr. Mundo,Brand,Samira,Miss Fortune,Leona
Dr. Mundo,Brand,Samira,Miss Fortune,Maokai
Dr. Mundo,Brand,Samira,Miss Fortune,Nautilus
Dr. Mundo,Brand,Samira,Miss Fortune,Rell
Dr. Mundo,Brand,Samira,Miss Fortune,Tahm Kench
Dr. Mundo,Brand,Samira,Smolder,Alistar
Dr. Mundo,Brand,Samira,Smolder,Amumu
Dr. Mundo,Brand,Samira,Smolder,Blitzcrank
Dr. Mundo,Brand,Samira,Smolder,Braum
Dr. Mundo,Brand,Samira,Smolder,Leona
Dr. Mundo,Brand,Samira,Smolder,Maokai
Dr. Mundo,Brand,Samira,Smolder,Nautilus
Dr. Mundo,Brand,Samira,Smolder,Rell
Dr. Mundo,Brand,Samira,Smolder,Tahm Kench
Dr. Mundo,Brand,Samira,Teemo,Alistar
Dr. Mundo,Brand,Samira,Teemo,Amumu
Dr. Mundo,Brand,Samira,Teemo,Blitzcrank
Dr. Mundo,Brand,Samira,Teemo,Braum
Dr. Mundo,Brand,Samira,Teemo,Leona
Dr. Mundo,Brand,Samira,Teemo,Maokai
Dr. Mundo,Brand,Samira,Teemo,Nautilus
Dr. Mundo,Brand,Samira,Teemo,Rell
Dr. Mundo,Brand,Samira,Teemo,Tahm Kench
Dr. Mundo,Brand,Samira,Varus,Alistar
Dr. Mundo,Brand,Samira,Varus,Amumu
Dr. Mundo,Brand,Samira,Varus,Blitzcrank
Dr. Mundo,Brand,Samira,Varus,Braum
Dr. Mundo,Brand,Samira,Varus,Leona
Dr. Mundo,Brand,Samira,Varus,Maokai
Dr. Mundo,Brand,Samira,Varus,Nautilus
Dr. Mundo,Brand,Samira,Varus,Rell
Dr. Mundo,Brand,Samira,Varus,Tahm Kench
Dr. Mundo,Brand,Tristana,Corki,Alistar
Dr. Mundo,Brand,Tristana,Corki,Amumu
Dr. Mundo,Brand,Tristana,Corki,Blitzcrank
Dr. Mundo,Brand,Tristana,Corki,Braum
Dr. Mundo,Brand,Tristana,Corki,Leona
Dr. Mundo,Brand,Tristana,Corki,Maokai
Dr. Mundo,Brand,Tristana,Corki,Nautilus
Dr. Mundo,Brand,Tristana,Corki,Rell
Dr. Mundo,Brand,Tristana,Corki,Tahm Kench
Dr. Mundo,Brand,Tristana,Ezreal,Alistar
Dr. Mundo,Brand,Tristana,Ezreal,Amumu
Dr. Mundo,Brand,Tristana,Ezreal,Blitzcrank
Dr. Mundo,Brand,Tristana,Ezreal,Braum
Dr. Mundo,Brand,Tristana,Ezreal,Leona
Dr. Mundo,Brand,Tristana,Ezreal,Maokai
Dr. Mundo,Brand,Tristana,Ezreal,Nautilus
Dr. Mundo,Brand,Tristana,Ezreal,Rell
Dr. Mundo,Brand,Tristana,Ezreal,Tahm Kench
Dr. Mundo,Brand,Tristana,Jhin,Alistar
Dr. Mundo,Brand,Tristana,Jhin,Amumu
Dr. Mundo,Brand,Tristana,Jhin,Blitzcrank
Dr. Mundo,Brand,Tristana,Jhin,Braum
Dr. Mundo,Brand,Tristana,Jhin,Leona
Dr. Mundo,Brand,Tristana,Jhin,Maokai
Dr. Mundo,Brand,Tristana,Jhin,Nautilus
Dr. Mundo,Brand,Tristana,Jhin,Rell
Dr. Mundo,Brand,Tristana,Jhin,Tahm Kench
Dr. Mundo,Brand,Tristana,Kai'Sa,Alistar
Dr. Mundo,Brand,Tristana,Kai'Sa,Amumu
Dr. Mundo,Brand,Tristana,Kai'Sa,Blitzcrank
Dr. Mundo,Brand,Tristana,Kai'Sa,Braum
Dr. Mundo,Brand,Tristana,Kai'Sa,Leona
Dr. Mundo,Brand,Tristana,Kai'Sa,Maokai
Dr. Mundo,Brand,Tristana,Kai'Sa,Nautilus
Dr. Mundo,Brand,Tristana,Kai'Sa,Rell
Dr. Mundo,Brand,Tristana,Kai'Sa,Tahm Kench
Dr. Mundo,Brand,Tristana,Kog'Maw,Alistar
Dr. Mundo,Brand,Tristana,Kog'Maw,Amumu
Dr. Mundo,Brand,Tristana,Kog'Maw,Blitzcrank
Dr. Mundo,Brand,Tristana,Kog'Maw,Braum
Dr. Mundo,Brand,Tristana,Kog'Maw,Leona
Dr. Mundo,Brand,Tristana,Kog'Maw,Maokai
Dr. Mundo,Brand,Tristana,Kog'Maw,Nautilus
Dr. Mundo,Brand,Tristana,Kog'Maw,Rell
Dr. Mundo,Brand,Tristana,Kog'Maw,Tahm Kench
Dr. Mundo,Brand,Tristana,Miss Fortune,Alistar
Dr. Mundo,Brand,Tristana,Miss Fortune,Amumu
Dr. Mundo,Brand,Tristana,Miss Fortune,Blitzcrank
Dr. Mundo,Brand,Tristana,Miss Fortune,Braum
Dr. Mundo,Brand,Tristana,Miss Fortune,Leona
Dr. Mundo,Brand,Tristana,Miss Fortune,Maokai
Dr. Mundo,Brand,Tristana,Miss Fortune,Nautilus
Dr. Mundo,Brand,Tristana,Miss Fortune,Rell
Dr. Mundo,Brand,Tristana,Miss Fortune,Tahm Kench
Dr. Mundo,Brand,Tristana,Smolder,Alistar
Dr. Mundo,Brand,Tristana,Smolder,Amumu
Dr. Mundo,Brand,Tristana,Smolder,Blitzcrank
Dr. Mundo,Brand,Tristana,Smolder,Braum
Dr. Mundo,Brand,Tristana,Smolder,Leona
Dr. Mundo,Brand,Tristana,Smolder,Maokai
Dr. Mundo,Brand,Tristana,Smolder,Nautilus
Dr. Mundo,Brand,Tristana,Smolder,Rell
Dr. Mundo,Brand,Tristana,Smolder,Tahm Kench
Dr. Mundo,Brand,Tristana,Teemo,Alistar
Dr. Mundo,Brand,Tristana,Teemo,Amumu
Dr. Mundo,Brand,Tristana,Teemo,Blitzcrank
